year,month,day,avg_mean_temp
2012,5,26,17.875
2012,5,27,18.075
2012,5,28,16.279166666666665
2012,5,29,13.262500000000001
2012,5,30,13.958333333333334
2012,5,31,12.633333333333333
2012,6,1,14.299999999999999
2012,6,2,12.441666666666668
2012,6,3,9.658333333333333
2012,6,4,11.233333333333334
2012,6,5,9.645833333333334
2012,6,6,12.200000000000001
2012,6,7,10.729166666666666
2012,6,8,9.1875
2012,6,9,10.670833333333334
2012,6,10,11.283333333333333
2012,6,11,11.320833333333333
2012,6,12,10.629166666666666
2012,6,13,10.387500000000001
2012,6,14,10.283333333333333
2012,6,15,11.375
2012,6,16,9.579166666666667
2012,6,17,9.391666666666667
2012,6,18,9.183333333333334
2012,6,19,10.970833333333333
2012,6,20,11.804166666666667
2012,6,21,9.987499999999999
2012,6,22,11.254166666666668
2012,6,23,11.104166666666666
2012,6,24,12.420833333333334
2012,6,25,12.7875
2012,6,26,14.075000000000001
2012,6,27,15.604166666666666
2012,6,28,14.6
2012,6,29,12.608333333333334
2012,6,30,10.045833333333333
2012,7,1,10.904166666666667
2012,7,2,14.575000000000001
2012,7,3,13.595833333333333
2012,7,4,13.137500000000001
2012,7,5,14.116666666666667
2012,7,6,15.554166666666667
2012,7,7,14.299999999999999
2012,7,8,10.816666666666668
2012,7,9,10.75
2012,7,10,11.275
2012,7,11,9.920833333333333
2012,7,12,11.125
2012,7,13,11.9375
2012,7,14,10.575000000000001
2012,7,15,11.525
2012,7,16,13.520833333333334
2012,7,17,13.9625
2012,7,18,13.070833333333333
2012,7,19,11.295833333333334
2012,7,20,11.745833333333332
2012,7,21,12.341666666666667
2012,7,22,15.004166666666668
2012,7,23,14.1625
2012,7,24,13.225
2012,7,25,13.579166666666666
2012,7,26,13.825000000000001
2012,7,27,11.625
2012,7,28,10.433333333333334
2012,7,29,10.075000000000001
2012,7,30,12.075000000000001
2012,7,31,12.225
2012,8,1,13.983333333333334
2012,8,2,12.445833333333333
2012,8,3,13.283333333333333
2012,8,4,14.2875
2012,8,5,11.7125
2012,8,6,12.404166666666667
2012,8,7,14.575000000000001
2012,8,8,16.3875
2012,8,9,17.616666666666667
2012,8,10,18.945833333333333
2012,8,11,17.025000000000002
2012,8,12,15.479166666666666
2012,8,13,15.545833333333334
2012,8,14,15.520833333333334
2012,8,15,14.825000000000001
2012,8,16,14.245833333333332
2012,8,17,15.9125
2012,8,18,15.716666666666667
2012,8,19,15.079166666666666
2012,8,20,14.975
2012,8,21,13.4375
2012,8,22,13.633333333333333
2012,8,23,12.583333333333334
2012,8,24,12.491666666666667
2012,8,25,12.754166666666668
2012,8,26,12.512500000000001
2012,8,27,14.15
2012,8,28,12.395833333333334
2012,8,29,11.895833333333334
2012,8,30,11.3125
2012,8,31,12.6625
2012,9,1,13.808333333333332
2012,9,2,13.766666666666666
2012,9,3,14.216666666666667
2012,9,4,12.779166666666667
2012,9,5,12.154166666666667
2012,9,6,12.858333333333334
2012,9,7,15.125
2012,9,8,13.612499999999999
2012,9,9,12.804166666666667
2012,9,10,10.233333333333333
2012,9,11,8.9625
2012,9,12,10.987499999999999
2012,9,13,12.816666666666668
2012,9,14,12.291666666666666
2012,9,15,11.716666666666667
2012,9,16,11.35
2012,9,17,9.779166666666667
2012,9,18,8.483333333333333
2012,9,19,9.35
2012,9,20,11.049999999999999
2012,9,21,8.758333333333333
2012,9,22,7.95
2012,9,23,9.141666666666667
2012,9,24,7.8999999999999995
2012,9,25,9.483333333333333
2012,9,26,10.583333333333334
2012,9,27,9.512500000000001
2012,9,28,9.179166666666667
2012,9,29,9.862499999999999
2012,9,30,12.0
2012,10,1,8.829166666666667
2012,10,2,7.929166666666667
2012,10,3,7.5874999999999995
2012,10,4,6.875
2012,10,5,7.3625
2012,10,6,8.166666666666666
2012,10,7,7.7875000000000005
2012,10,8,8.025
2012,10,9,7.1875
2012,10,10,8.020833333333334
2012,10,11,9.0875
2012,10,12,5.883333333333333
2012,10,13,6.5125
2012,10,14,7.545833333333333
2012,10,15,6.533333333333334
2012,10,16,6.575
2012,10,17,7.4624999999999995
2012,10,18,8.9125
2012,10,19,8.670833333333333
2012,10,20,8.766666666666667
2012,10,21,9.166666666666666
2012,10,22,8.9125
2012,10,23,10.441666666666666
2012,10,24,9.362499999999999
2012,10,25,8.429166666666667
2012,10,26,4.0
2012,10,27,4.466666666666667
2012,10,28,7.016666666666667
2012,10,29,6.175
2012,10,30,6.491666666666667
2012,10,31,4.329166666666667
2012,11,1,2.795833333333333
2012,11,2,3.529166666666667
2012,11,3,2.783333333333333
2012,11,4,4.2749999999999995
2012,11,5,4.9875
2012,11,6,7.5125
2012,11,7,8.129166666666666
2012,11,8,7.541666666666667
2012,11,9,6.325
2012,11,10,4.495833333333333
2012,11,11,5.441666666666666
2012,11,12,9.470833333333333
2012,11,13,10.254166666666666
2012,11,14,7.533333333333334
2012,11,15,7.220833333333334
2012,11,16,5.629166666666666
2012,11,17,2.9958333333333336
2012,11,18,3.0208333333333335
2012,11,19,9.354166666666666
2012,11,20,7.120833333333334
2012,11,21,5.2250000000000005
2012,11,22,5.441666666666666
2012,11,23,3.1041666666666665
2012,11,24,0.8791666666666668
2012,11,25,0.49583333333333335
2012,11,26,4.7375
2012,11,27,3.3708333333333336
2012,11,28,2.8958333333333335
2012,11,29,1.325
2012,11,30,2.7875
2012,12,1,3.7416666666666667
2012,12,2,3.9875000000000003
2012,12,3,3.858333333333333
2012,12,4,3.0625
2012,12,5,1.8208333333333335
2012,12,6,3.579166666666667
2012,12,7,4.208333333333333
2012,12,8,4.770833333333333
2012,12,9,5.516666666666667
2012,12,10,1.5583333333333333
2012,12,11,-0.07916666666666666
2012,12,12,1.9791666666666667
2012,12,13,1.9166666666666667
2012,12,14,4.520833333333333
2012,12,15,5.1625000000000005
2012,12,16,5.0249999999999995
2012,12,17,5.783333333333334
2012,12,18,3.6999999999999997
2012,12,19,6.466666666666666
2012,12,20,5.641666666666667
2012,12,21,5.066666666666666
2012,12,22,9.629166666666666
2012,12,23,6.420833333333333
2012,12,24,4.933333333333334
2012,12,25,4.054166666666666
2012,12,26,4.375
2012,12,27,4.208333333333333
2012,12,28,9.208333333333334
2012,12,29,3.970833333333333
2012,12,30,5.179166666666667
2012,12,31,5.520833333333333
2013,1,1,4.041666666666667
2013,1,2,9.225
2013,1,3,9.387500000000001
2013,1,4,8.558333333333334
2013,1,5,8.404166666666667
2013,1,6,8.304166666666667
2013,1,7,9.666666666666666
2013,1,8,7.054166666666667
2013,1,9,1.575
2013,1,10,3.0541666666666667
2013,1,11,2.8791666666666664
2013,1,12,4.1375
2013,1,13,2.6125000000000003
2013,1,14,3.8958333333333335
2013,1,15,2.1125000000000003
2013,1,16,3.204166666666667
2013,1,17,4.8875
2013,1,18,2.0
2013,1,19,0.42500000000000004
2013,1,20,-0.19166666666666668
2013,1,21,-0.2333333333333333
2013,1,22,-0.8375
2013,1,23,-0.4083333333333334
2013,1,24,0.045833333333333316
2013,1,25,4.991666666666666
2013,1,26,4.783333333333333
2013,1,27,2.795833333333333
2013,1,28,5.354166666666667
2013,1,29,6.704166666666667
2013,1,30,4.6625000000000005
2013,1,31,5.095833333333333
2013,2,1,4.204166666666667
2013,2,2,3.6750000000000003
2013,2,3,8.104166666666666
2013,2,4,4.166666666666667
2013,2,5,2.654166666666667
2013,2,6,2.875
2013,2,7,3.8166666666666664
2013,2,8,5.6000000000000005
2013,2,9,6.4750000000000005
2013,2,10,5.2
2013,2,11,2.6083333333333334
2013,2,12,2.704166666666667
2013,2,13,7.091666666666666
2013,2,14,5.433333333333334
2013,2,15,4.995833333333334
2013,2,16,7.575
2013,2,17,6.533333333333334
2013,2,18,3.6999999999999997
2013,2,19,4.804166666666666
2013,2,20,2.3000000000000003
2013,2,21,1.4083333333333332
2013,2,22,-0.3958333333333333
2013,2,23,-0.4041666666666666
2013,2,24,0.2875
2013,2,25,1.2416666666666667
2013,2,26,1.8375000000000001
2013,2,27,3.0583333333333336
2013,2,28,3.6208333333333336
2013,3,1,6.466666666666668
2013,3,2,4.308333333333334
2013,3,3,4.091666666666667
2013,3,4,2.2875
2013,3,5,4.0375000000000005
2013,3,6,4.958333333333333
2013,3,7,6.516666666666667
2013,3,8,7.620833333333334
2013,3,9,5.375
2013,3,10,1.3375000000000001
2013,3,11,-1.9416666666666667
2013,3,12,0.16666666666666666
2013,3,13,2.6791666666666667
2013,3,14,3.275
2013,3,15,3.0833333333333335
2013,3,16,1.5250000000000001
2013,3,17,2.3291666666666666
2013,3,18,2.5749999999999997
2013,3,19,0.8291666666666666
2013,3,20,2.2583333333333333
2013,3,21,2.0749999999999997
2013,3,22,3.775
2013,3,23,1.9958333333333333
2013,3,24,0.6541666666666667
2013,3,25,0.7833333333333333
2013,3,26,0.09999999999999999
2013,3,27,0.10000000000000002
2013,3,28,-0.31666666666666665
2013,3,29,0.5333333333333333
2013,3,30,0.8875000000000001
2013,3,31,1.5499999999999998
2013,4,1,1.4875
2013,4,2,2.8833333333333333
2013,4,3,3.1374999999999997
2013,4,4,2.970833333333333
2013,4,5,4.125
2013,4,6,3.9499999999999997
2013,4,7,3.125
2013,4,8,4.229166666666667
2013,4,9,3.5541666666666667
2013,4,10,4.633333333333334
2013,4,11,5.541666666666667
2013,4,12,6.191666666666666
2013,4,13,6.258333333333333
2013,4,14,9.333333333333334
2013,4,15,8.316666666666666
2013,4,16,7.908333333333334
2013,4,17,9.0625
2013,4,18,6.345833333333334
2013,4,19,6.883333333333334
2013,4,20,7.591666666666666
2013,4,21,7.0125
2013,4,22,8.987499999999999
2013,4,23,9.704166666666667
2013,4,24,7.9125000000000005
2013,4,25,5.95
2013,4,26,3.6958333333333333
2013,4,27,5.925
2013,4,28,6.508333333333333
2013,4,29,6.045833333333333
2013,4,30,6.5375000000000005
2013,5,1,8.174999999999999
2013,5,2,7.720833333333334
2013,5,3,8.591666666666667
2013,5,4,7.995833333333334
2013,5,5,10.066666666666666
2013,5,6,10.720833333333333
2013,5,7,10.795833333333334
2013,5,8,8.8375
2013,5,9,6.995833333333334
2013,5,10,7.933333333333334
2013,5,11,7.2250000000000005
2013,5,12,7.845833333333334
2013,5,13,5.395833333333333
2013,5,14,5.483333333333333
2013,5,15,5.9875
2013,5,16,6.420833333333333
2013,5,17,8.579166666666667
2013,5,18,7.3374999999999995
2013,5,19,9.716666666666667
2013,5,20,9.012500000000001
2013,5,21,9.387500000000001
2013,5,22,8.4375
2013,5,23,7.183333333333334
2013,5,24,7.954166666666667
2013,5,25,8.979166666666666
2013,5,26,9.9125
2013,5,27,8.270833333333334
2013,5,28,8.308333333333334
2013,5,29,11.491666666666667
2013,5,30,11.145833333333334
2013,5,31,10.254166666666666
2013,6,1,9.8125
2013,6,2,11.479166666666666
2013,6,3,13.762500000000001
2013,6,4,14.966666666666667
2013,6,5,14.983333333333334
2013,6,6,15.345833333333333
2013,6,7,17.358333333333334
2013,6,8,17.279166666666665
2013,6,9,16.604166666666668
2013,6,10,11.220833333333333
2013,6,11,11.258333333333333
2013,6,12,11.387500000000001
2013,6,13,11.0875
2013,6,14,9.958333333333334
2013,6,15,10.791666666666666
2013,6,16,11.329166666666666
2013,6,17,12.6
2013,6,18,13.079166666666666
2013,6,19,12.458333333333334
2013,6,20,12.566666666666668
2013,6,21,11.458333333333334
2013,6,22,11.120833333333332
2013,6,23,10.145833333333334
2013,6,24,10.945833333333333
2013,6,25,11.916666666666666
2013,6,26,12.391666666666666
2013,6,27,12.679166666666667
2013,6,28,12.549999999999999
2013,6,29,13.045833333333334
2013,6,30,12.183333333333332
2013,7,1,11.195833333333333
2013,7,2,11.054166666666667
2013,7,3,12.579166666666666
2013,7,4,12.6625
2013,7,5,13.570833333333333
2013,7,6,13.304166666666667
2013,7,7,17.141666666666666
2013,7,8,21.033333333333335
2013,7,9,21.120833333333334
2013,7,10,20.8
2013,7,11,21.020833333333332
2013,7,12,20.595833333333335
2013,7,13,15.283333333333333
2013,7,14,15.579166666666666
2013,7,15,15.870833333333332
2013,7,16,17.158333333333335
2013,7,17,17.666666666666668
2013,7,18,18.529166666666665
2013,7,19,21.608333333333334
2013,7,20,21.1125
2013,7,21,17.1375
2013,7,22,17.629166666666666
2013,7,23,16.349999999999998
2013,7,24,15.154166666666667
2013,7,25,16.266666666666666
2013,7,26,16.291666666666668
2013,7,27,15.316666666666668
2013,7,28,15.533333333333333
2013,7,29,14.733333333333334
2013,7,30,13.395833333333334
2013,7,31,13.279166666666667
2013,8,1,16.883333333333333
2013,8,2,14.320833333333333
2013,8,3,13.020833333333334
2013,8,4,13.9125
2013,8,5,12.766666666666666
2013,8,6,13.4375
2013,8,7,14.458333333333334
2013,8,8,14.166666666666666
2013,8,9,12.841666666666667
2013,8,10,12.970833333333333
2013,8,11,12.200000000000001
2013,8,12,12.216666666666667
2013,8,13,13.791666666666666
2013,8,14,15.049999999999999
2013,8,15,15.112499999999999
2013,8,16,14.291666666666666
2013,8,17,14.587499999999999
2013,8,18,12.241666666666667
2013,8,19,13.720833333333333
2013,8,20,14.333333333333334
2013,8,21,14.904166666666667
2013,8,22,14.450000000000001
2013,8,23,13.633333333333333
2013,8,24,12.216666666666667
2013,8,25,12.683333333333332
2013,8,26,13.158333333333333
2013,8,27,13.604166666666666
2013,8,28,13.195833333333333
2013,8,29,14.8375
2013,8,30,13.270833333333334
2013,8,31,11.5
2013,9,1,13.066666666666668
2013,9,2,15.950000000000001
2013,9,3,13.75
2013,9,4,12.6625
2013,9,5,10.033333333333333
2013,9,6,9.241666666666667
2013,9,7,8.470833333333333
2013,9,8,10.566666666666666
2013,9,9,11.470833333333333
2013,9,10,11.404166666666667
2013,9,11,13.545833333333334
2013,9,12,13.549999999999999
2013,9,13,10.137500000000001
2013,9,14,10.975
2013,9,15,10.9125
2013,9,16,7.854166666666667
2013,9,17,9.225
2013,9,18,8.975
2013,9,19,10.950000000000001
2013,9,20,12.0625
2013,9,21,14.566666666666668
2013,9,22,16.304166666666667
2013,9,23,15.9375
2013,9,24,14.6625
2013,9,25,14.270833333333334
2013,9,26,12.958333333333334
2013,9,27,13.7125
2013,9,28,14.070833333333333
2013,9,29,12.6625
2013,9,30,12.75
2013,10,1,14.083333333333334
2013,10,2,15.491666666666667
2013,10,3,14.370833333333332
2013,10,4,12.0625
2013,10,5,13.183333333333332
2013,10,6,14.904166666666667
2013,10,7,14.7125
2013,10,8,11.5
2013,10,9,8.7
2013,10,10,7.1499999999999995
2013,10,11,7.383333333333333
2013,10,12,8.104166666666666
2013,10,13,9.341666666666667
2013,10,14,9.137500000000001
2013,10,15,8.379166666666666
2013,10,16,9.708333333333334
2013,10,17,10.633333333333333
2013,10,18,11.7875
2013,10,19,11.879166666666668
2013,10,20,10.070833333333333
2013,10,21,10.383333333333333
2013,10,22,12.041666666666666
2013,10,23,7.7124999999999995
2013,10,24,8.583333333333334
2013,10,25,11.679166666666667
2013,10,26,8.995833333333334
2013,10,27,8.762500000000001
2013,10,28,7.3875
2013,10,29,6.2749999999999995
2013,10,30,7.279166666666666
2013,10,31,7.229166666666667
2013,11,1,5.966666666666666
2013,11,2,5.05
2013,11,3,5.608333333333333
2013,11,4,4.466666666666667
2013,11,5,5.570833333333333
2013,11,6,5.1125
2013,11,7,5.045833333333333
2013,11,8,3.858333333333333
2013,11,9,3.6958333333333333
2013,11,10,5.108333333333333
2013,11,11,10.066666666666666
2013,11,12,5.920833333333333
2013,11,13,6.566666666666666
2013,11,14,6.6375
2013,11,15,8.008333333333333
2013,11,16,9.191666666666666
2013,11,17,6.95
2013,11,18,3.8166666666666664
2013,11,19,3.016666666666667
2013,11,20,5.491666666666667
2013,11,21,3.125
2013,11,22,3.266666666666667
2013,11,23,5.283333333333333
2013,11,24,5.766666666666667
2013,11,25,5.554166666666667
2013,11,26,6.2375
2013,11,27,7.5625
2013,11,28,8.195833333333333
2013,11,29,6.816666666666666
2013,11,30,5.904166666666666
2013,12,1,7.0249999999999995
2013,12,2,5.816666666666666
2013,12,3,7.041666666666667
2013,12,4,4.0249999999999995
2013,12,5,5.8500000000000005
2013,12,6,5.908333333333334
2013,12,7,6.3625
2013,12,8,9.570833333333333
2013,12,9,8.970833333333333
2013,12,10,10.141666666666667
2013,12,11,9.1
2013,12,12,11.525
2013,12,13,7.254166666666666
2013,12,14,6.879166666666666
2013,12,15,4.95
2013,12,16,3.6750000000000003
2013,12,17,4.091666666666667
2013,12,18,6.7625
2013,12,19,1.2333333333333334
2013,12,20,5.716666666666666
2013,12,21,4.6
2013,12,22,1.3666666666666665
2013,12,23,4.4125000000000005
2013,12,24,2.029166666666667
2013,12,25,2.4125
2013,12,26,2.8000000000000003
2013,12,27,4.695833333333334
2013,12,28,2.3041666666666667
2013,12,29,3.3083333333333336
2013,12,30,4.766666666666667
2013,12,31,3.5041666666666664
2014,1,1,3.3666666666666667
2014,1,2,4.583333333333333
2014,1,3,4.5249999999999995
2014,1,4,1.5041666666666667
2014,1,5,4.645833333333333
2014,1,6,6.2375
2014,1,7,6.008333333333333
2014,1,8,4.408333333333333
2014,1,9,3.15
2014,1,10,4.204166666666667
2014,1,11,1.508333333333333
2014,1,12,4.8374999999999995
2014,1,13,1.9416666666666667
2014,1,14,3.3833333333333333
2014,1,15,6.591666666666666
2014,1,16,4.0
2014,1,17,4.233333333333333
2014,1,18,2.095833333333333
2014,1,19,2.6916666666666664
2014,1,20,3.2416666666666667
2014,1,21,5.3625
2014,1,22,5.1000000000000005
2014,1,23,3.9375
2014,1,24,8.595833333333333
2014,1,25,5.441666666666666
2014,1,26,4.020833333333333
2014,1,27,5.0625
2014,1,28,4.633333333333334
2014,1,29,4.204166666666667
2014,1,30,3.1291666666666664
2014,1,31,2.9499999999999997
2014,2,1,3.0708333333333333
2014,2,2,4.7625
2014,2,3,4.3125
2014,2,4,2.3375
2014,2,5,5.375
2014,2,6,3.9958333333333336
2014,2,7,2.254166666666667
2014,2,8,4.479166666666667
2014,2,9,3.35
2014,2,10,2.0416666666666665
2014,2,11,0.49583333333333335
2014,2,12,1.5708333333333335
2014,2,13,2.0708333333333333
2014,2,14,1.1333333333333333
2014,2,15,4.029166666666667
2014,2,16,2.9958333333333336
2014,2,17,6.25
2014,2,18,5.4375
2014,2,19,7.125
2014,2,20,4.658333333333333
2014,2,21,3.9458333333333333
2014,2,22,5.541666666666667
2014,2,23,7.070833333333333
2014,2,24,4.083333333333333
2014,2,25,4.404166666666667
2014,2,26,5.604166666666667
2014,2,27,3.9625000000000004
2014,2,28,3.141666666666667
2014,3,1,3.6916666666666664
2014,3,2,2.8874999999999997
2014,3,3,2.8041666666666667
2014,3,4,4.579166666666667
2014,3,5,6.445833333333333
2014,3,6,8.245833333333334
2014,3,7,4.8999999999999995
2014,3,8,7.708333333333333
2014,3,9,4.916666666666667
2014,3,10,4.65
2014,3,11,4.7375
2014,3,12,3.775
2014,3,13,6.295833333333333
2014,3,14,7.045833333333333
2014,3,15,8.183333333333334
2014,3,16,7.6000000000000005
2014,3,17,6.795833333333333
2014,3,18,7.983333333333333
2014,3,19,8.333333333333334
2014,3,20,5.4875
2014,3,21,2.245833333333333
2014,3,22,2.8166666666666664
2014,3,23,4.429166666666666
2014,3,24,4.7250000000000005
2014,3,25,5.829166666666667
2014,3,26,5.629166666666666
2014,3,27,4.254166666666666
2014,3,28,3.6208333333333336
2014,3,29,5.608333333333333
2014,3,30,8.166666666666666
2014,3,31,8.808333333333334
2014,4,1,7.204166666666667
2014,4,2,8.220833333333333
2014,4,3,9.883333333333333
2014,4,4,9.141666666666667
2014,4,5,10.304166666666667
2014,4,6,9.504166666666666
2014,4,7,5.6875
2014,4,8,6.4125000000000005
2014,4,9,8.883333333333333
2014,4,10,7.6125
2014,4,11,6.433333333333334
2014,4,12,7.925
2014,4,13,7.9375
2014,4,14,7.9875
2014,4,15,8.816666666666666
2014,4,16,8.295833333333333
2014,4,17,7.9624999999999995
2014,4,18,8.4375
2014,4,19,9.541666666666666
2014,4,20,8.933333333333334
2014,4,21,11.450000000000001
2014,4,22,10.133333333333333
2014,4,23,9.029166666666667
2014,4,24,8.541666666666666
2014,4,25,9.008333333333333
2014,4,26,9.320833333333333
2014,4,27,10.987499999999999
2014,4,28,11.424999999999999
2014,4,29,12.766666666666666
2014,4,30,9.154166666666667
2014,5,1,10.616666666666667
2014,5,2,9.604166666666666
2014,5,3,10.654166666666667
2014,5,4,10.720833333333333
2014,5,5,9.054166666666667
2014,5,6,8.549999999999999
2014,5,7,8.554166666666667
2014,5,8,9.116666666666667
2014,5,9,8.5625
2014,5,10,9.579166666666667
2014,5,11,8.737499999999999
2014,5,12,7.720833333333334
2014,5,13,9.549999999999999
2014,5,14,10.591666666666667
2014,5,15,12.045833333333334
2014,5,16,11.475
2014,5,17,10.533333333333333
2014,5,18,8.908333333333333
2014,5,19,9.679166666666667
2014,5,20,12.3375
2014,5,21,10.041666666666666
2014,5,22,8.9
2014,5,23,8.283333333333333
2014,5,24,8.916666666666666
2014,5,25,9.133333333333333
2014,5,26,10.833333333333334
2014,5,27,11.75
2014,5,28,14.016666666666666
2014,5,29,11.954166666666666
2014,5,30,12.649999999999999
2014,5,31,12.879166666666668
2014,6,1,12.579166666666666
2014,6,2,10.845833333333333
2014,6,3,9.783333333333333
2014,6,4,8.816666666666666
2014,6,5,9.924999999999999
2014,6,6,11.316666666666668
2014,6,7,14.116666666666667
2014,6,8,11.799999999999999
2014,6,9,11.9375
2014,6,10,12.433333333333332
2014,6,11,13.008333333333333
2014,6,12,13.9625
2014,6,13,13.795833333333334
2014,6,14,13.166666666666666
2014,6,15,12.595833333333333
2014,6,16,15.645833333333334
2014,6,17,17.5625
2014,6,18,16.254166666666666
2014,6,19,13.775
2014,6,20,13.237499999999999
2014,6,21,13.666666666666666
2014,6,22,13.862499999999999
2014,6,23,15.2875
2014,6,24,15.508333333333333
2014,6,25,14.254166666666668
2014,6,26,14.075000000000001
2014,6,27,13.420833333333334
2014,6,28,12.958333333333334
2014,6,29,13.304166666666667
2014,6,30,14.762500000000001
2014,7,1,16.716666666666665
2014,7,2,14.166666666666666
2014,7,3,13.262500000000001
2014,7,4,13.116666666666667
2014,7,5,11.191666666666668
2014,7,6,10.933333333333332
2014,7,7,12.3125
2014,7,8,12.579166666666666
2014,7,9,12.958333333333334
2014,7,10,14.549999999999999
2014,7,11,14.825000000000001
2014,7,12,14.6625
2014,7,13,13.366666666666667
2014,7,14,13.595833333333333
2014,7,15,13.9
2014,7,16,14.695833333333333
2014,7,17,15.1875
2014,7,18,16.520833333333332
2014,7,19,15.729166666666666
2014,7,20,15.2875
2014,7,21,15.5625
2014,7,22,19.325
2014,7,23,18.1125
2014,7,24,17.341666666666665
2014,7,25,19.704166666666666
2014,7,26,15.929166666666667
2014,7,27,13.75
2014,7,28,14.1625
2014,7,29,14.125
2014,7,30,14.508333333333333
2014,7,31,14.516666666666666
2014,8,1,13.266666666666666
2014,8,2,12.079166666666666
2014,8,3,12.345833333333333
2014,8,4,13.670833333333334
2014,8,5,15.549999999999999
2014,8,6,14.304166666666667
2014,8,7,13.183333333333335
2014,8,8,13.049999999999999
2014,8,9,13.395833333333334
2014,8,10,12.104166666666666
2014,8,11,12.262500000000001
2014,8,12,12.366666666666667
2014,8,13,13.079166666666666
2014,8,14,12.245833333333332
2014,8,15,12.6
2014,8,16,12.295833333333334
2014,8,17,11.783333333333333
2014,8,18,11.083333333333334
2014,8,19,10.741666666666667
2014,8,20,10.695833333333333
2014,8,21,11.133333333333333
2014,8,22,10.320833333333333
2014,8,23,10.612499999999999
2014,8,24,10.387500000000001
2014,8,25,13.2875
2014,8,26,13.016666666666666
2014,8,27,12.875
2014,8,28,12.762500000000001
2014,8,29,13.358333333333334
2014,8,30,12.725
2014,8,31,12.479166666666666
2014,9,1,12.933333333333332
2014,9,2,12.741666666666667
2014,9,3,13.845833333333333
2014,9,4,15.429166666666667
2014,9,5,13.420833333333334
2014,9,6,10.5
2014,9,7,11.304166666666667
2014,9,8,11.316666666666668
2014,9,9,12.754166666666668
2014,9,10,12.895833333333334
2014,9,11,14.525
2014,9,12,13.841666666666667
2014,9,13,14.933333333333332
2014,9,14,13.429166666666667
2014,9,15,13.3125
2014,9,16,13.958333333333334
2014,9,17,14.379166666666668
2014,9,18,14.516666666666666
2014,9,19,13.791666666666666
2014,9,20,12.445833333333333
2014,9,21,11.908333333333333
2014,9,22,12.145833333333334
2014,9,23,11.708333333333334
2014,9,24,11.991666666666667
2014,9,25,14.25
2014,9,26,12.270833333333334
2014,9,27,11.729166666666666
2014,9,28,14.383333333333333
2014,9,29,14.070833333333333
2014,9,30,13.520833333333334
2014,10,1,11.012500000000001
2014,10,2,10.479166666666666
2014,10,3,10.608333333333333
2014,10,4,7.8
2014,10,5,9.595833333333333
2014,10,6,7.208333333333333
2014,10,7,5.958333333333333
2014,10,8,8.704166666666667
2014,10,9,8.441666666666666
2014,10,10,7.929166666666667
2014,10,11,9.125
2014,10,12,9.466666666666667
2014,10,13,8.65
2014,10,14,8.270833333333334
2014,10,15,9.875
2014,10,16,11.112499999999999
2014,10,17,11.375
2014,10,18,12.6875
2014,10,19,11.258333333333333
2014,10,20,10.725
2014,10,21,7.9750000000000005
2014,10,22,9.9
2014,10,23,10.629166666666666
2014,10,24,7.879166666666666
2014,10,25,9.4
2014,10,26,11.387500000000001
2014,10,27,13.070833333333333
2014,10,28,9.129166666666666
2014,10,29,7.0874999999999995
2014,10,30,12.75
2014,10,31,12.35
2014,11,1,9.025
2014,11,2,6.408333333333334
2014,11,3,4.633333333333334
2014,11,4,7.170833333333333
2014,11,5,5.983333333333333
2014,11,6,9.804166666666667
2014,11,7,6.5
2014,11,8,5.233333333333333
2014,11,9,7.1625000000000005
2014,11,10,6.3500000000000005
2014,11,11,7.0125
2014,11,12,6.291666666666667
2014,11,13,5.404166666666666
2014,11,14,6.2749999999999995
2014,11,15,7.195833333333333
2014,11,16,7.1499999999999995
2014,11,17,7.8500000000000005
2014,11,18,7.595833333333334
2014,11,19,7.266666666666667
2014,11,20,5.883333333333333
2014,11,21,7.704166666666667
2014,11,22,6.5249999999999995
2014,11,23,3.3791666666666664
2014,11,24,4.3999999999999995
2014,11,25,5.5
2014,11,26,1.9333333333333333
2014,11,27,4.683333333333334
2014,11,28,7.1000000000000005
2014,11,29,7.8
2014,11,30,6.620833333333334
2014,12,1,5.929166666666667
2014,12,2,3.3833333333333333
2014,12,3,4.9750000000000005
2014,12,4,4.570833333333334
2014,12,5,3.720833333333333
2014,12,6,7.070833333333333
2014,12,7,2.9458333333333333
2014,12,8,2.5083333333333333
2014,12,9,6.1375
2014,12,10,3.516666666666667
2014,12,11,2.5541666666666667
2014,12,12,1.0916666666666666
2014,12,13,2.308333333333333
2014,12,14,5.433333333333334
2014,12,15,4.075
2014,12,16,6.266666666666667
2014,12,17,9.575000000000001
2014,12,18,8.545833333333333
2014,12,19,4.6625000000000005
2014,12,20,5.658333333333334
2014,12,21,9.491666666666667
2014,12,22,10.233333333333333
2014,12,23,7.654166666666666
2014,12,24,3.704166666666667
2014,12,25,3.4416666666666664
2014,12,26,1.5333333333333332
2014,12,27,1.9791666666666667
2014,12,28,1.5958333333333332
2014,12,29,0.4416666666666667
2014,12,30,4.520833333333333
2014,12,31,7.908333333333334
2015,1,1,9.104166666666666
2015,1,2,4.120833333333334
2015,1,3,2.75
2015,1,4,4.154166666666667
2015,1,5,8.112499999999999
2015,1,6,3.5625
2015,1,7,7.5375000000000005
2015,1,8,4.5625
2015,1,9,9.533333333333333
2015,1,10,3.8083333333333336
2015,1,11,5.258333333333334
2015,1,12,4.745833333333334
2015,1,13,-0.48333333333333334
2015,1,14,1.4208333333333334
2015,1,15,3.6291666666666664
2015,1,16,0.8333333333333334
